person,label
04287e35,0.683005
042b0008,0.31903532
042b1af5,0.14608286
042ceff2,0.16798066
042daf42,0.42222187
04339a2a,0.17780215
04339d40,0.6071536
043498e0,0.61198217
04372918,0.51063013
04386a90,0.12740923
04452b51,0.4573257
04463f03,0.70509875
04479796,0.25234243
044798c5,0.5418728
044cd20c,0.11210496
044df6bc,0.7290472
0450c157,0.29076618
0454d395,0.21431825
045a01b7,0.7573455
045ccfc6,0.7366543
045ed46b,0.215614
046261a1,0.66396445
046f4eee,0.34460995
0471cda1,0.15762311
0473d45c,0.52492136
0473d703,0.29498294
047425e8,0.37812027
047525d7,0.1716035
047bf097,0.17101797
047eaf93,0.46360683
047fecb5,0.38182887
0482fc3a,0.6694138
04858d07,0.17191903
0487acc0,0.23424679
048a0e28,0.289606
048b7adb,0.3451109
048e6ef0,0.31722382
048e8a05,0.72517675
048f0b15,0.2681111
048fe060,0.28257522
0490bc0a,0.5884831
049c35a9,0.7493967
04a1be72,0.31127268
04a2caa8,0.16873085
04a31cb9,0.7749144
04a5bf7c,0.17099659
04ac1d2b,0.69976676
04b0de51,0.6430423
04b134be,0.16286209
04b13fd2,0.3999224
04b3cf8f,0.15864031
04bfc38e,0.12884659
04c13da6,0.7103034
04c79bf6,0.14019248
04c7ed44,0.82900065
04c8323e,0.67491245
04d2ee78,0.1604115
04d814ae,0.840442
04d9cb0e,0.2525142
04dba417,0.4268325
04dc5661,0.81816065
04de8d3e,0.16547608
04ded3e6,0.771917
04e15d15,0.57212114
04e5a487,0.15513836
04e667e4,0.25553635
04e6d352,0.16855407
04edbc20,0.37939954
04f2e560,0.773758
04f4febe,0.15691505
05076463,0.1523333
0507e8f2,0.6744746
050956cd,0.19146316
051b11a7,0.29818252
05204945,0.2493342
0522a4fa,0.75750166
05237699,0.27417028
05241c33,0.1635922
0527b5ae,0.31135517
052a0610,0.49257526
052a2d62,0.11608602
052adc12,0.3140772
052d6778,0.2987268
05369f37,0.14279348
053a1fb6,0.26096168
053b53ed,0.7369517
053c8c48,0.6019678
053db417,0.47809297
053e23ce,0.20119897
053f578d,0.13878992
054013e8,0.7808512
05415a64,0.25022078
05434466,0.70097166
05445b67,0.17175636
054a0951,0.15483439
054c06b7,0.3383856
0552ee2b,0.15219684
05567c7b,0.4851998
0556c3b8,0.36152542
055ce8c8,0.23778565
0564216a,0.16467483
05673798,0.6594833
0567a51f,0.46234044
056f89d4,0.79587936
057a8bc2,0.16634679
057aa717,0.5340401
05832043,0.21525337
05842367,0.21748672
05845094,0.2564547
0589bc9f,0.39605233
058d33f5,0.17839651
058f8a59,0.28346214
0592919f,0.6192118
0595673e,0.57003295
059bcf05,0.40571713
059cb926,0.16319375
059d594b,0.14879207
05a0feb5,0.77038157
05a3f374,0.20815815
05a565eb,0.18448065
05a99822,0.114148214
05a9aa0a,0.1271918
05ab0341,0.1937572
05aba175,0.15041554
05b53558,0.39988893
05b98856,0.14690034
05ba5474,0.22111063
05bbd123,0.14642818
05ce4c68,0.5564453
05d47572,0.7014909
05df8dea,0.7599636
05e816e1,0.24882473
05e9dc15,0.16579127
05ec0416,0.16240554
05f9aabd,0.7947922
05fab3e2,0.56964064
05fdf4d4,0.53581893
0603dfa7,0.12886873
06054a70,0.58020735
060788cf,0.19110134
0615817a,0.39354143
061c36f3,0.1762423
06230959,0.7105764
0623d3b0,0.56202245
06271090,0.5337868
062d7384,0.62194836
062dd1cb,0.35384628
0630c31f,0.16768108
06340412,0.70753735
06377ced,0.261631
0645477e,0.120712094
064b8baf,0.42356083
064ec6ea,0.68514705
06568d8d,0.14353818
0656c4ea,0.1624708
065b0804,0.154303
065b4fea,0.34825385
065ead15,0.14535113
06698b9a,0.19604546
066a20aa,0.6252436
066d8e1d,0.7419199
06786046,0.1842697
06790571,0.74286854
06793b28,0.6024564
067f8d78,0.121938474
0680b00d,0.5522295
06818d49,0.6694323
06824520,0.68350327
06872f0b,0.1638997
068af20b,0.6609616
068b86b4,0.18791622
068b993a,0.6827204
0697a4c2,0.74145424
069a72e5,0.15029962
069b6014,0.11819422
06a4dc8f,0.44391966
06a762a5,0.31639323
06ad410f,0.45504242
06b1c34c,0.61657196
06b26eb2,0.17313051
06b27801,0.18082774
06b3441e,0.6788754
06b6e768,0.1968097
06b9946b,0.21217093
06c033ec,0.5658432
06c0a0d5,0.20528893
06c0db23,0.7252914
06c1fbb3,0.55053127
06c6384c,0.15532517
06caa05f,0.5702
06cdc70f,0.512892
06cea6ea,0.14090085
06d322d3,0.2624337
06d450a7,0.42382306
06d72f24,0.16838305
06d8c28c,0.16933767
06df5403,0.7272636
06e4b8c8,0.20088717
06e55267,0.23960023
06e6349b,0.18595669
06ea2c68,0.13083042
06ed04d6,0.72859377
06f206fe,0.15612845
06f41e53,0.7909119
06f6975e,0.6891362
06f953fe,0.12861261
06fcbc94,0.8033724
070b29c0,0.13946317
070f9a0b,0.36245343
07110547,0.24325106
0717754f,0.6881924
0718385a,0.6511849
071abc4f,0.5582155
071e2196,0.5603469
0720b80e,0.51164764
0720d357,0.30996636
072a96a1,0.4922769
07314959,0.11683837
0732ac8c,0.58233285
073cdd36,0.47838205
073fd043,0.22388066
07420dec,0.78043336
0744ba92,0.6062667
0755e63e,0.25491282
0756e3ad,0.7555534
0758bd0b,0.7035194
075c5198,0.34457728
075e85f8,0.40335026
076cf4cd,0.6208452
0773ee15,0.3366882
0774872c,0.420538
0776c1f0,0.11946521
077d3da7,0.15017845
077d4d9f,0.66863877
077e8564,0.11194054
07876886,0.25444624
07891a0d,0.43088505
078baec6,0.43058646
078bfbd3,0.1393062
079532d3,0.62806416
079bdbe4,0.23020959
07a39f46,0.28141412
07a60895,0.30059123
07a7e6be,0.6796899
07a887ed,0.35836646
07ad7c88,0.54112566
07aff1c4,0.13206188
07b01d56,0.821584
07b0a7a8,0.121900424
07b22fcb,0.16438897
07b2319f,0.16943713
07b96270,0.28938144
07b99a01,0.5261528
07b9f8ae,0.17701894
07ba73bf,0.3850839
07c3a2da,0.6547358
07c8ebeb,0.24977644
07c9beeb,0.40308243
07ccd549,0.52357036
07cde923,0.73553056
07d02c79,0.46789005
07d8c1ac,0.7782135
07db4e73,0.22453529
07dc9451,0.23345618
07e631f2,0.450132
07e662e9,0.15665106
07e69681,0.21952604
07e6e71f,0.49755937
07e6f8c2,0.19888316
07f124fe,0.26691985
07f26ce1,0.11683837
07f2d434,0.5929174
07f42646,0.6054607
07f42a13,0.11737153
07f4fec1,0.15925986
0800358e,0.5291931
0800bcfb,0.28762236
0800f720,0.4398724
0804633b,0.40075782
080bd4ac,0.7671
080e8db0,0.29444885
080fcf1a,0.6648876
0810558b,0.18408413
081713cb,0.7497547
081911b4,0.5667039
08198e83,0.19552013
08208a49,0.16268022
08245544,0.12847905
0824c55d,0.14095636
082bd9bd,0.40878475
082c80d5,0.13420907
0833a0a9,0.563017
083b3442,0.630496
083d5b9a,0.8005183
08462640,0.15181535
08463d5b,0.37149316
08466048,0.26737335
084925d5,0.59791327
084f9401,0.21915674
08500aef,0.6842201
0858c7dd,0.17746006
085ef200,0.20622241
08683645,0.62071407
086b64ea,0.3293252
08740886,0.69188297
087a68e3,0.14803335
087de56d,0.24007024
08801bfc,0.43565905
0880b8e1,0.21691819
08837bda,0.5519507
0883e978,0.12855989
088477ee,0.40355715
088bf9fe,0.46740577
088ccfd7,0.5933518
088d0558,0.56863683
088f10a3,0.5523308
0892abe8,0.7661494
089563a3,0.11844079
08991bf9,0.723613
089aeed8,0.6679769
089cda86,0.528923
089e36af,0.120927565
089eb49b,0.77078706
08a60c7c,0.3988794
08a6d92f,0.28676862
08a82be5,0.54967654
08ae99c4,0.34781423
08b1d536,0.6253572
08babe3f,0.31616673
08c15659,0.12845747
08c9da9e,0.28053752
08caae70,0.25821537
08cb481e,0.18248384
08cba418,0.29553613
08d02ef7,0.62274575
08d0674b,0.7333288
08d18c71,0.6437555
08d2d2ee,0.18231471
08d35e05,0.25204632
08d3db92,0.40934774
08e040a4,0.14985374
08e0974b,0.68918693
08e616b7,0.4963604
08e643c3,0.2923393
08ea4ea5,0.24207811
08f06435,0.41799885
08f36f9d,0.12005253
08f737af,0.6678919
0900779d,0.18203591
09030d39,0.49841586
0903f3f8,0.69824874
0908f99e,0.4881908
090a998c,0.13723993
090e29b6,0.74012804
090ef175,0.6931158
0914bd03,0.16641825
09191ecf,0.2846403
091987f9,0.18125822
091a89ac,0.43720087
091d4e3a,0.64846563
091f6ce7,0.3367903
0924371d,0.7688181
0926f776,0.43737903
092db484,0.12184022
09352d1f,0.19241878
09372e45,0.6153749
093ba2ef,0.15169524
093c3834,0.38244724
093eeb7a,0.13362883
09411787,0.11138067
0949b6a4,0.6802276
094c8fdb,0.17170058
094fcf0d,0.7145482
09557165,0.5060268
095a98b0,0.44419327
095c5f96,0.75893146
095d6adb,0.6055969
0966f2a3,0.4511144
0967f3a4,0.20488119
096bf242,0.43054628
096ebe93,0.66906136
0974287a,0.116437316
0974c232,0.6341375
0978b0d9,0.7388825
0978b7b7,0.21300018
09793121,0.13209538
097a0d5b,0.1879682
097cbc1e,0.22143617
09833fa3,0.26500002
09837117,0.13514702
0983c897,0.3642723
09848f4e,0.14616121
098b319c,0.12714311
098bea44,0.73639894
0996b69a,0.45682147
09a6536f,0.19480546
09ac3798,0.30107927
09b0e60b,0.2026358
09b43644,0.6077951
09ba24eb,0.18190268
09be0231,0.47924802
09c2d603,0.44139788
09c5914d,0.51723063
09c86611,0.20783447
09cce7ea,0.16658926
09d0b3d9,0.12220619
09d718cc,0.5202252
09db6995,0.16369021
09dc59af,0.74790585
09e0db6a,0.52109313
09e2bd1a,0.25614414
09e4e04b,0.6389559
09e532d7,0.24805193
09e890f1,0.18530887
09ea35c3,0.7539987
09ee02c4,0.62227297
09f26d53,0.13056158
09f578ac,0.20060313
09fa700c,0.806371
09fc8084,0.40571788
09fdf852,0.17063764
09fe5eac,0.26904094
0a036ba6,0.64181757
0a0441ff,0.54142016
0a05b988,0.4391077
0a09033d,0.7650382
0a09ed37,0.14589678
0a0a8e92,0.2691594
0a13de3a,0.68453574
0a263927,0.11118048
0a287714,0.13984479
0a2a7401,0.7589742
0a2b15f1,0.1438658
0a2bdc5e,0.7720125
0a2c03b3,0.122012086
0a2cfbe5,0.5232654
0a2f9872,0.38078234
0a302d69,0.3602452
0a3152cf,0.5679962
0a325e86,0.68001276
0a32ef30,0.19292457
0a334bfb,0.1493905
0a38ba8c,0.28206116
0a390749,0.3565933
0a392a70,0.3283222
0a3a754c,0.38159627
0a3c96b6,0.2700583
0a3eacbb,0.6231467
0a4359fd,0.7641995
0a446067,0.2204768
0a48c7dd,0.58917886
0a52beaa,0.21791008
0a5500f7,0.32168037
0a56042e,0.40417123
0a5674e3,0.6727071
0a59b83f,0.5297342
0a5a08de,0.120880894
0a5c3448,0.14354157
0a726998,0.112809315
0a7278b6,0.48202124
0a742f6b,0.16627915
0a7b34e8,0.17952287
0a7d73ef,0.2691299
0a7fc5d5,0.18615206
0a7ffd3b,0.67401665
0a8396b5,0.2805869
0a8cf902,0.14735861
0a938014,0.14308971
0a96681a,0.26379645
0a991ffb,0.4960728
0aa2b925,0.44723606
0aa3be5b,0.17682643
0aa42a59,0.5131085
0aa51910,0.15642682
0aa540b1,0.211865
0aa7a825,0.44971448
0aac3579,0.22595143
0ab19ebb,0.42771637
0ab53692,0.20644566
0ab5b77a,0.27064344
0ab7ba4c,0.17121795
0ab8071c,0.17282757
0abaabba,0.22424418
0abaed3a,0.41655427
0abeae7a,0.6433779
0ac6f80c,0.457567
0acb0dd8,0.33093956
0acd4c31,0.15208462
0acd4cfa,0.15008624
0acf6085,0.6907858
0ad72deb,0.5813049
0ae6e81d,0.25721434
0ae7030e,0.116437316
0ae86202,0.5504562
0ae8e76b,0.40501404
0aeb596a,0.7437581
0aec3c89,0.1689019
0aed974d,0.40033266
0aeea846,0.15498021
0af117af,0.17318845
0af3f1f1,0.27395254
0afaf28d,0.2662815
0aff575b,0.18720782
0b02b868,0.20862377
0b0c8c25,0.1626098
0b138c53,0.7123065
0b13e026,0.8514165
0b1429da,0.15797047
0b14fed7,0.20530593
0b187bda,0.47570097
0b273f4a,0.27060062
0b28e1e6,0.8187898
0b2998c7,0.7703921
0b2e2100,0.64913994
0b305d74,0.49392977
0b3109a8,0.7276822
0b3519eb,0.26588878
0b393f2d,0.17120518
0b3e6f67,0.62721455
0b40a4ca,0.1854275
0b4341bb,0.13064872
0b513259,0.5329521
0b52e6c8,0.8161997
0b544b65,0.19309993
0b5d9257,0.47291484
0b5f90b2,0.17866941
0b63edae,0.6314858
0b67541e,0.22783925
0b6774d3,0.6202354
0b68d8fe,0.1336787
0b6ef3d1,0.17413257
0b859654,0.14468805
0b906cf5,0.6960735
0b91b6d6,0.35806662
0b928b3d,0.1610618
0b92f190,0.51543945
0b947f5b,0.40817386
0b9927b4,0.6094351
0b9a69f1,0.6955133
0b9c388f,0.47362524
0b9d0598,0.37503716
0b9e0132,0.72479016
0ba2ac97,0.72412866
0ba4dc08,0.3214481
0ba4e604,0.5386313
0ba4ea48,0.7410318
0baa7b0c,0.42870745
0bb32a91,0.74570787
0bb37f6a,0.19227129
0bb45ffd,0.8106676
0bb60ae3,0.7485185
0bba4c68,0.17162201
0bcc3c80,0.122413896
0bccc9fa,0.31975365
0bcf03c1,0.51560396
0bd076f9,0.26647952
0bd08e68,0.2863448
0bd2f756,0.70640755
0bd61a21,0.3511258
0bdabe42,0.19304883
0be7712b,0.16817217
0bf0c226,0.5083014
0bf0f4b8,0.23619875
0bf201ce,0.1713233
0bf4c2c5,0.52112216
0c00b65b,0.2000914
0c017f77,0.28806722
0c0580c3,0.7854937
0c0641b3,0.17660943
0c0c0d53,0.17961217
0c0cd9db,0.120680146
0c0ef200,0.61841047
0c1105ed,0.41662717
0c118b5a,0.3433258
0c13d6b0,0.12220619
0c1c6a9d,0.3249248
0c26d732,0.33203498
0c304998,0.2075587
0c31095e,0.13181557
0c33283e,0.12542346
0c3a520b,0.12867287
0c3d70ee,0.14550516
0c4aa321,0.11179931
0c4c7a5b,0.4061521
0c4f0376,0.12229766
0c55d921,0.36555925
0c588686,0.7299123
0c5e4707,0.3617207
0c63334c,0.6840243
0c64525d,0.5536403
0c6b7fd4,0.26233137
0c6ee9e5,0.6689011
0c734fb1,0.18652992
0c761987,0.7810359
0c798137,0.17301705
0c7d0d74,0.47770157
0c839c59,0.1410903
0c8db2e0,0.49041772
0c940daa,0.17485994
0c94bcb9,0.14653708
0c96825c,0.19649337
0c9d90d6,0.13582721
0c9fc253,0.6390326
0ca07f08,0.42552269
0ca744be,0.4365022
0cac940b,0.50278807
0cb03b51,0.18100835
0cb6ede0,0.19044921
0cb7279c,0.5412337
0cba4d1f,0.70312923
0cbacdc1,0.15857024
0cbfded8,0.19233441
0cc86d33,0.16633186
0cd518e1,0.5097486
0cd5f510,0.17173691
0ce04737,0.49337325
0ce26294,0.6396336
0ce50d9c,0.68199456
0cea3b63,0.25803167
0cef22a6,0.13423361
0cf0b96a,0.8069104
0cfb7ff7,0.13187763
0cffd1be,0.5664422
0d079711,0.30288166
0d0c4ff0,0.65308785
0d0ef8b6,0.20544983
0d17c853,0.37789622
0d17cea3,0.77560943
0d19f990,0.35369477
0d204f2b,0.3177336
0d247226,0.23528515
0d260083,0.17149217
0d280eb7,0.1277893
0d329833,0.2377733
0d34af6e,0.6542244
0d35538d,0.15159501
0d3607ab,0.1614299
0d3ed0d0,0.13466127
0d472a66,0.25400886
0d48d41e,0.6924939
0d491a97,0.34202924
0d49a9ed,0.6584337
0d4aba2d,0.33090886
0d4d6f74,0.11120854
0d4f05d7,0.406876
0d4ff378,0.20519757
0d5159e4,0.38532555
0d540e26,0.5611555
0d57e70a,0.673885
0d5948e9,0.27051583
0d677e8a,0.24270555
0d778481,0.5864117
0d79ee6d,0.80744195
0d800ae7,0.18253347
0d807f42,0.5500033
0d80991e,0.17708567
0d859602,0.6243904
0d87b223,0.60191756
0d972598,0.113176115
0d9ba914,0.11810971
0da1a9e1,0.14026712
0dad8359,0.23405978
0dad8ce0,0.23854125
0daebdcc,0.75345165
0db1471f,0.12769997
0db88c11,0.62047935
0db9efca,0.49516603
0dbcf50c,0.6234066
0dbed274,0.46063524
0dc38893,0.21733156
0dd9caa8,0.16989829
0de03179,0.6591436
0de2ef8e,0.57135516
0de4d77f,0.63642484
0de7b2e9,0.37032557
0de7e638,0.15130703
0de84249,0.58028924
0dfb37d0,0.7510448
0dfd8e90,0.22080077
0dff1cec,0.114626184
0e00f12f,0.49831903
0e01b083,0.7282818
0e0679ba,0.1795147
0e080005,0.22112963
0e085e1a,0.15497041
0e08e1d1,0.13936573
0e14eefa,0.7140169
0e16d741,0.32040036
0e170b17,0.7107119
0e1986ba,0.15352237
0e1d7ee4,0.21582161
0e1f3b59,0.2763097
0e1ff7c6,0.6665608
0e23837e,0.23219703
0e258167,0.29442316
0e2bb2be,0.43787378
0e2dfb1d,0.4625633
0e2ff3b2,0.60427433
0e33dc2a,0.26538616
0e383277,0.45376116
0e3c91a6,0.25709268
0e4227a0,0.12180054
0e4687b8,0.11207105
0e4b3cc7,0.3311795
0e519460,0.41963586
0e532395,0.6664677
0e5571fe,0.49797073
0e570259,0.30411467
0e5b6c3c,0.35865343
0e5c5ee8,0.26546925
0e5d2067,0.17147155
0e5df472,0.609915
0e6294a6,0.14117195
0e65ac2f,0.3094133
0e6f79e1,0.20433953
0e738801,0.14928772
0e77a3a8,0.20811133
0e7951ea,0.3795321
0e805418,0.6670073
0e8244bd,0.118073605
0e86c215,0.20252797
0e9132a2,0.8197121
0e937d36,0.7744395
0e9bd02e,0.18096183
0e9d0ae2,0.18699794
0ea34765,0.3702467
0ea39588,0.23551708
0ea83176,0.15017377
0eaebe2c,0.110707566
0eb95ecf,0.33402276
0ebb735b,0.2686332
0ebbb5e9,0.16118507
0ebd6b81,0.62832636
0ebd6eb8,0.47736764
0ebef275,0.5933491
0ec008ff,0.70935667
0ec10b2a,0.14772159
0ec167b9,0.15902351
0ec2cefe,0.13096814
0ec3748a,0.51362795
0ec7d7ab,0.14127052
0ec82c43,0.5754147
0ec9a7a3,0.7638772
0eca7ed3,0.5963356
0ecdc239,0.6492103
0ece1108,0.1636502
0ecfca50,0.6807101
0ed38361,0.28052193
0edd368a,0.14537425
0edf4cc5,0.1216736
0ee2cb99,0.7075112
0ee30f8a,0.51368517
0ee4ad13,0.16347206
0ee4c3de,0.46426842
0ee8ea57,0.38325965
0ef0abaf,0.5315412
0ef0b96b,0.7808124
0ef4118a,0.16242917
0ef4168f,0.6956087
0ef60aef,0.26854214
0ef8e2a8,0.13545778
0efa4369,0.1475581
0efa95ca,0.18640943
0efa99c1,0.7813268
0efca388,0.1732008
0f013dcd,0.37957287
0f067145,0.121902466
0f0e95a2,0.297297
0f148a1d,0.39500362
0f168a63,0.7133925
0f18f196,0.5166237
0f1f23a4,0.15166116
0f1f714b,0.16880853
0f21ffa2,0.22978482
0f23b0c7,0.7595501
0f252d11,0.15313934
0f308ca7,0.17883794
0f312684,0.21485329
0f3734c6,0.17866461
0f3aa415,0.5365593
0f3c3c47,0.12687536
0f3e24e6,0.5380763
0f42e113,0.15796931
0f4c1d4c,0.46035793
0f4e2a4b,0.7552217
0f4eb377,0.76182157
0f4fd0ba,0.6662114
0f5076d0,0.47468334
0f5263ba,0.16201751
0f5394a4,0.32499346
0f596c4c,0.17872304
0f59b919,0.19974695
0f5c4ffd,0.31240875
0f633db3,0.40321937
0f63a1ce,0.14336023
0f66bb8d,0.34453884
0f67b2ee,0.21137485
0f6b58f3,0.17041938
0f6c8a17,0.49452257
0f70f631,0.24360782
0f728ecb,0.6148263
0f73cf75,0.120804176
0f788a63,0.29381812
0f7a6eb9,0.46311226
0f7c77cc,0.22231027
0f7e677e,0.73009145
0f848d6a,0.16110691
0f8adc16,0.13991208
0f902c1c,0.47251627
0f92ecc7,0.28164795
0f943574,0.120037414
0f9ced73,0.7053661
0f9d51be,0.25051793
0f9fc484,0.2771302
0fa53195,0.8052698
0fab326a,0.112204626
0fae7d68,0.60601085
0fb0e13c,0.79612935
0fb43918,0.2800503
0fb55939,0.16890615
0fb906c2,0.17406869
0fbcb259,0.4340896
0fc1c796,0.19971134
0fc30759,0.5863466
0fc5f233,0.2548318
0fc848cd,0.18463734
0fd5180c,0.7095708
0fd5f454,0.68718415
0fe15f2b,0.72955257
0fed7326,0.15377353
0fee480f,0.72308856
0ff0174a,0.65550035
0ff0c103,0.30840912
0ff75b46,0.78856957
100171ff,0.128539
1001ca01,0.13072076
1001fb81,0.5205775
1003b1b3,0.3587652
1005c4e6,0.6761407
100f5722,0.16448043
100ff712,0.38822553
1012c423,0.3122431
1016c834,0.14746973
1018e030,0.38255855
101a9000,0.3434375
101bddda,0.2400696
102123b4,0.32323655
1026ef88,0.1641642
10275431,0.15523621
102a4edf,0.4290618
102b0d72,0.35669392
102c5ed5,0.59853524
